hour,rss_mb
34.053,976.25
34.056,976.25
34.059,976.25
34.062,976.25
34.065,976.25
34.068,976.25
34.0711,976.25
34.0741,976.25
34.0771,976.25
34.0801,976.25
34.0831,976.25
34.0861,976.25
34.0891,976.25
34.0921,976.25
34.0951,976.25
34.0982,976.25
34.1012,976.25
34.1042,976.25
34.1072,976.25
34.1102,976.25
34.1132,976.25
34.1162,976.25
34.1192,976.25
34.1222,976.25
34.1252,976.25
34.1282,976.25
34.1312,976.25
34.1343,976.25
34.1373,976.25
34.1403,976.25
34.1433,976.25
34.1464,976.25
34.1494,976.25
34.1524,976.25
34.1554,976.25
34.1584,976.25
34.1614,976.25
34.1644,976.25
34.1675,976.25
34.1705,976.25
34.1735,976.25
34.1765,976.25
34.1795,976.25
34.1825,976.25
34.1855,976.25
34.1886,976.25
34.1916,976.25
34.1946,976.25
34.1976,976.25
34.2007,976.25
34.2037,976.25
34.2067,976.25
34.2097,976.25
34.2127,976.25
34.2157,976.25
34.2187,976.25
34.2217,976.25
34.2247,976.25
34.2277,976.25
34.2307,976.25
34.2338,976.25
34.2368,976.25
34.2398,976.25
34.2428,976.25
34.2458,976.25
34.2488,976.25
34.2518,976.25
34.2548,976.25
34.2578,976.25
34.2608,976.25
34.2639,976.25
34.2669,976.25
34.2699,976.25
34.2729,976.25
34.2759,976.25
34.2789,976.25
34.2819,976.25
34.2849,976.25
34.2879,976.25
34.2909,976.25
34.2939,976.25
34.2969,976.25
34.3,976.25
34.303,976.25
34.306,976.25
34.309,976.25
34.312,976.25
34.315,976.25
34.318,976.25
34.321,976.25
34.324,976.25
34.3271,976.25
34.3301,976.25
34.3331,976.25
34.3361,976.25
34.3391,976.25
34.3421,976.25
34.3451,976.25
34.3481,976.25
34.3511,976.25
34.3541,976.25
34.3571,976.25
34.3601,976.25
34.3631,976.25
34.3661,976.25
34.3692,976.25
34.3722,976.25
34.3752,976.25
34.3782,976.25
34.3812,976.25
34.3842,976.25
34.3872,976.25
34.3902,976.25
34.3933,976.25
34.3963,976.25
34.3993,976.25
34.4023,976.25
34.4053,976.25
34.4083,976.25
34.4113,976.25
34.4143,976.25
34.4173,976.25
34.4203,976.25
34.4234,976.25
34.4264,976.25
34.4294,976.25
34.4324,976.25
34.4355,976.25
34.4385,976.25
34.4415,976.25
34.4445,976.25
34.4475,976.25
34.4505,976.25
34.4535,976.25
34.4565,976.25
34.4595,976.25
34.4626,976.25
34.4656,976.25
34.4686,976.25
34.4716,976.25
34.4746,976.25
34.4776,976.25
34.4806,976.25
34.4836,976.25
34.4866,976.25
34.4896,976.25
34.4927,976.25
34.4957,976.25
34.4987,976.25
34.5017,976.25
34.5047,976.25
34.5077,976.25
34.5107,976.25
34.5137,976.25
34.5167,976.25
34.5197,976.25
34.5228,976.25
34.5258,976.25
34.5288,976.25
34.5318,976.25
34.5348,976.25
34.5378,976.25
34.5408,976.25
34.5438,976.25
34.5468,976.25
34.5498,976.25
34.553,976.25
34.556,976.25
34.559,976.25
34.562,976.25
34.565,976.25
34.568,976.25
34.571,976.25
34.5741,976.25
34.5771,976.25
34.5801,976.25
34.5831,976.25
34.5861,976.25
34.5891,976.25
34.5921,976.25
34.5951,976.25
34.5981,976.25
34.6012,976.25
34.6042,976.25
34.6072,976.25
34.6102,976.25
34.6132,976.25
34.6162,976.25
34.6192,976.25
34.6222,976.25
34.6252,976.25
34.6282,976.25
34.6312,976.25
34.6343,976.25
34.6373,976.25
34.6403,976.25
34.6433,976.25
34.6463,976.25
34.6493,976.25
34.6523,976.25
34.6553,976.25
34.6583,976.25
34.6614,976.25
34.6644,976.25
34.6674,976.25
34.6704,976.25
34.6734,976.25
34.6764,976.25
34.6794,976.25
34.6824,976.25
34.6854,976.25
34.6884,976.25
34.6914,976.25
34.6944,976.25
34.6974,976.25
34.7005,976.25
34.7035,976.25
34.7065,976.25
34.7095,976.25
34.7125,976.25
34.7155,976.25
34.7185,976.25
34.7215,976.25
34.7245,976.25
34.7275,976.25
34.7305,976.25
34.7335,976.25
34.7365,976.25
34.7396,976.25
34.7426,976.25
34.7456,976.25
34.7486,976.25
34.7516,976.25
34.7546,976.25
34.7576,976.25
34.7606,976.25
34.7636,976.25
34.7666,976.25
34.7697,976.25
34.7727,976.25
34.7757,976.25
34.7787,976.25
34.7817,976.25
34.7847,976.25
34.7877,976.25
34.7907,976.25
34.7937,976.25
34.7968,976.25
34.7998,976.25
34.8028,976.25
34.8058,976.25
34.8088,976.25
34.8118,976.25
34.8148,976.25
34.8178,976.25
34.8208,976.25
34.8239,976.25
34.8269,976.25
34.8299,976.25
34.8329,976.25
34.8359,976.25
34.8389,976.25
34.8419,976.25
34.8449,976.25
34.848,976.25
34.851,976.25
34.854,976.25
34.857,976.25
34.86,976.25
34.863,976.25
34.866,976.25
34.869,976.25
34.872,976.25
34.875,976.25
34.878,976.25
34.881,976.25
34.8841,976.25
34.8871,976.25
34.8901,976.25
34.8931,976.25
34.8961,976.25
34.8991,976.25
34.9021,976.25
34.9051,976.25
34.9081,976.25
34.9112,976.25
34.9142,976.25
34.9172,976.25
34.9202,976.25
34.9232,976.25
34.9262,976.25
34.9292,976.25
34.9322,976.25
34.9352,976.25
34.9382,976.25
34.9413,976.25
34.9443,976.25
34.9473,976.25
34.9503,976.25
34.9533,976.25
34.9563,976.25
34.9593,976.25
34.9623,976.25
34.9653,976.25
34.9683,976.25
34.9713,976.25
34.9747,976.25
34.9778,976.25
34.9808,976.25
34.9838,976.25
34.9868,976.25
34.9898,976.25
34.9928,976.25
34.9958,976.25
34.9989,976.25
35.0019,976.25
35.0049,976.25
35.0079,976.25
35.011,976.25
35.014,976.25
35.017,976.25
35.02,976.25
35.023,976.25
35.026,976.25
35.0291,976.25
35.0321,976.25
35.0351,976.25
35.0381,976.25
35.0411,976.25
35.0441,976.25
35.0471,976.25
35.0501,976.25
35.0532,976.25
35.0562,976.25
35.0592,976.25
35.0622,976.25
35.0652,976.25
35.0682,976.25
35.0712,976.25
35.0742,976.25
35.0772,976.25
35.0802,976.25
35.0832,976.25
35.0863,976.25
35.0893,976.25
35.0923,976.25
35.0953,976.25
35.0983,976.25
35.1013,976.25
35.1043,976.25
35.1073,976.25
35.1103,976.25
35.1133,976.25
35.1163,976.25
35.1194,976.25
35.1224,976.25
35.1254,976.25
35.1284,976.25
35.1314,977.25
35.1344,977.25
35.1374,977.25
35.1404,977.25
35.1434,977.25
35.1464,977.25
35.1495,977.25
35.1525,977.25
35.1555,977.25
35.1585,977.25
35.1615,977.25
35.1645,977.25
35.1675,977.25
35.1709,977.25
35.1741,977.25
35.1771,977.25
35.1801,977.25
35.1832,977.25
35.1862,977.25
35.1893,977.25
35.1923,977.25
35.1953,977.25
35.1983,977.25
35.2013,977.25
35.2043,977.25
35.2074,977.25
35.2104,977.25
35.2134,977.25
35.2164,977.25
35.2194,977.25
35.2224,977.25
35.2254,977.25
35.2284,977.25
35.2314,977.25
35.2344,977.25
35.2374,977.25
35.2405,977.25
35.2435,977.25
35.2465,977.25
35.2495,977.25
35.2525,977.25
35.2555,977.25
35.2585,977.25
35.2615,977.25
35.2645,977.25
35.2675,977.25
35.2705,977.25
35.2736,977.25
35.2766,977.25
35.2796,977.25
35.2826,977.25
35.2856,977.25
35.2886,977.25
35.2916,977.25
35.2946,977.25
35.2976,977.25
35.3006,977.25
35.3036,977.25
35.3067,977.25
35.3097,977.25
35.3127,977.25
35.3157,977.25
35.3187,977.25
35.3217,977.25
35.3247,977.25
35.3277,977.25
35.3307,977.25
35.3338,977.25
35.3368,977.25
35.3398,977.25
35.3428,977.25
35.3458,977.25
35.3488,977.25
35.3518,977.25
35.3548,977.25
35.3578,977.25
35.3608,977.25
35.3638,977.25
35.3668,977.25
35.3699,977.25
35.3729,977.25
35.3759,977.25
35.3789,977.25
35.3819,977.25
35.3849,977.25
35.3879,977.25
35.3909,977.25
35.3939,977.25
35.3969,977.25
35.3999,977.25
35.403,977.25
35.406,977.25
35.409,977.25
35.412,977.25
35.415,977.25
35.418,977.25
35.421,977.25
35.424,977.25
35.427,977.25
35.4301,977.25
35.4331,977.25
35.4361,977.25
35.4391,977.25
35.4422,977.25
35.4452,977.25
35.4482,977.25
35.4512,977.25
35.4542,977.25
35.4572,977.25
35.4602,977.25
35.4632,977.25
35.4662,977.25
35.4693,977.25
35.4723,977.25
35.4753,977.25
35.4783,977.25
35.4813,977.25
35.4843,977.25
35.4873,977.25
35.4903,977.25
35.4933,977.25
35.4964,977.25
35.4994,977.25
35.5024,977.25
35.5054,977.25
35.5084,977.25
35.5114,977.25
35.5144,977.25
35.5174,977.25
35.5204,977.25
35.5235,977.25
35.5265,977.25
35.5295,977.25
35.5325,977.25
35.5355,977.25
35.5385,977.25
35.5415,977.25
35.5445,977.25
35.5475,977.25
35.5506,977.25
35.5536,977.25
35.5566,977.25
35.5596,977.25
35.5626,977.25
35.5656,977.25
35.5686,977.25
35.5716,977.25
35.5746,977.25
35.5776,977.25
35.5807,977.25
35.5837,977.25
35.5867,977.25
35.5897,977.25
35.5927,977.25
35.5957,977.25
35.5987,977.25
35.6018,977.25
35.6048,977.25
35.6078,977.25
35.6108,977.25
35.6138,977.25
35.6168,977.25
35.6198,977.25
35.6228,977.25
35.6258,977.25
35.6289,977.25
35.6319,977.25
35.6349,977.25
35.6379,977.25
35.6409,977.25
35.6439,977.25
35.6469,977.25
35.6499,977.25
35.6529,977.25
35.6559,977.25
35.659,977.25
35.662,977.25
35.665,977.25
35.668,977.25
35.671,977.25
35.674,977.25
35.677,977.25
35.68,977.25
35.683,977.25
35.686,977.25
35.6891,977.25
35.6921,977.25
35.6951,977.25
35.6981,977.25
35.7011,977.25
35.7041,977.25
35.7071,977.25
35.7101,977.25
35.7131,977.25
35.7161,977.25
35.7191,977.25
35.7221,977.25
35.7252,977.25
35.7282,977.25
35.7312,977.25
35.7342,977.25
35.7372,977.25
35.7402,977.25
35.7432,977.25
35.7462,977.25
35.7492,977.25
35.7523,977.25
35.7553,977.25
35.7584,977.25
35.7614,977.25
35.7644,977.25
35.7674,977.25
35.7704,977.25
35.7734,977.25
35.7764,977.25
35.7794,977.25
35.7825,977.25
35.7855,977.25
35.7885,977.25
35.7915,977.25
35.7945,977.25
35.7975,977.25
35.8005,977.25
35.8035,977.25
35.8065,977.25
35.8095,977.25
35.8126,977.25
35.8156,977.25
35.8186,977.25
35.8216,977.25
35.8246,977.25
35.8276,977.25
35.8306,977.25
35.8336,977.25
35.8366,977.25
35.8396,977.25
35.8427,977.25
35.8457,977.25
35.8487,977.25
35.8517,977.25
35.8547,977.25
35.8577,977.25
35.8607,977.25
35.8637,977.25
35.8667,977.25
35.8698,977.25
35.8728,977.25
35.8758,977.25
35.8788,977.25
35.8818,977.25
35.8848,977.25
35.8878,977.25
35.8908,977.25
35.8938,977.25
35.8968,977.25
35.8999,977.25
35.9029,977.25
35.9059,977.25
35.9089,977.25
35.9119,977.25
35.9149,977.25
35.9179,977.25
35.9209,977.25
35.9239,977.25
35.927,977.25
35.93,977.25
35.933,977.25
35.936,977.25
35.939,977.25
35.942,977.25
35.945,977.25
35.948,977.25
35.951,977.25
35.954,977.25
35.957,977.25
35.96,977.25
35.9631,977.25
35.9661,977.25
35.9691,977.25
35.9723,977.25
35.9756,977.25
35.9786,977.25
35.9816,977.25
35.9846,977.25
35.9877,977.25
35.9907,977.25
35.9937,977.25
35.9968,977.25
35.9998,977.25
36.0028,977.25
36.0058,977.25
36.0088,977.25
36.0122,977.25
36.0154,977.25
36.0184,977.25
36.0214,977.25
36.0244,977.25
36.0275,977.25
36.0305,977.25
36.0335,977.25
36.0365,977.25
36.0395,977.25
36.0425,977.25
36.0455,977.25
36.0485,977.25
36.0516,977.25
36.0546,977.25
36.0576,977.25
36.0606,977.25
36.0636,977.25
36.0666,977.25
36.0696,977.25
36.0727,977.25
36.0757,977.25
36.0787,977.25
36.0817,977.25
36.0847,977.25
36.0877,977.25
36.0907,977.25
36.0937,977.25
36.0968,977.25
36.0998,977.25
36.1028,977.25
36.1058,977.25
36.1088,977.25
36.1118,977.25
36.1148,977.25
36.1179,977.25
36.1209,977.25
36.1241,977.25
36.1271,977.25
36.1301,977.25
36.1331,977.25
36.1361,977.25
36.1391,977.25
36.1422,977.25
36.1452,977.25
36.1482,977.25
36.1512,977.25
36.1542,977.25
36.1572,977.25
36.1602,977.25
36.1633,977.25
36.1663,977.25
36.1693,977.25
36.1723,977.25
36.1753,977.25
36.1783,977.25
36.1813,977.25
36.1843,977.25
36.1874,977.25
36.1904,977.25
36.1934,977.25
36.1965,977.25
36.1995,977.25
36.2025,977.25
36.2055,977.25
36.2085,977.25
36.2115,977.25
36.2145,977.25
36.2176,977.25
36.2206,977.25
36.2236,977.25
36.2266,977.25
36.2296,977.25
36.2326,977.25
36.2356,977.25
36.2387,977.25
36.2417,977.25
36.2447,977.25
36.2477,977.25
36.2507,977.25
36.2537,977.25
36.2567,977.25
36.2598,977.25
36.2628,977.25
36.2658,977.25
36.2688,977.25
36.2718,977.25
36.2748,977.25
36.2778,977.25
36.2808,977.25
36.2839,977.25
36.2869,977.25
36.2899,977.25
36.2929,977.25
36.2959,977.25
36.2989,977.25
36.3019,977.25
36.305,977.25
36.308,977.25
36.311,977.25
36.314,977.25
36.317,977.25
36.32,977.25
36.323,977.25
36.3261,977.25
36.3291,977.25
36.3321,977.25
36.3351,977.25
36.3381,977.25
36.3411,977.25
36.3441,977.25
36.3471,977.25
36.3502,977.25
36.3532,977.25
36.3562,977.25
36.3592,977.25
36.3622,977.25
36.3652,977.25
36.3682,977.25
36.3713,977.25
36.3743,977.25
36.3773,977.25
36.3803,977.25
36.3833,977.25
36.3863,977.25
36.3893,977.25
36.3923,977.25
36.3954,977.25
36.3984,977.25
36.4014,977.25
36.4044,977.25
36.4074,977.25
36.4104,977.25
36.4134,977.25
36.4164,977.25
36.4194,977.25
36.4225,977.25
36.4255,977.25
36.4285,977.25
36.4316,977.25
36.4346,977.25
36.4376,977.25
36.4406,977.25
36.4436,977.25
36.4466,977.25
36.4497,977.25
36.4527,977.25
36.4557,977.25
36.4587,977.25
36.4617,977.25
36.4647,977.25
36.4677,977.25
36.4707,977.25
36.4738,977.25
36.4768,977.25
36.4798,977.25
36.4828,977.25
36.4858,977.25
36.4888,977.25
36.4918,977.25
36.4949,977.25
36.4979,977.25
36.5009,977.25
36.5039,977.25
36.5069,977.25
36.5099,977.25
36.5129,977.25
36.5159,977.25
36.519,977.25
36.522,977.25
36.525,977.25
36.528,977.25
36.531,977.25
36.534,977.25
36.537,977.25
36.5401,977.25
36.5431,977.25
36.5461,977.25
36.5491,977.25
36.5521,977.25
36.5551,977.25
36.5582,977.25
36.5612,977.25
36.5642,977.25
36.5672,977.25
36.5702,977.25
36.5732,977.25
36.5762,977.25
36.5793,977.25
36.5823,977.25
36.5853,977.25
36.5883,977.25
36.5913,977.25
36.5943,977.25
36.5973,977.25
36.6003,977.25
36.6033,977.25
36.6064,977.25
36.6094,977.25
36.6124,977.25
36.6154,977.25
36.6184,977.25
36.6214,977.25
36.6244,977.25
36.6274,977.25
36.6304,977.25
36.6335,977.25
36.6365,977.25
36.6395,977.25
36.6425,977.25
36.6455,977.25
36.6485,977.25
36.6515,977.25
36.6545,977.25
36.6575,977.25
36.6606,977.25
36.6636,977.25
36.6666,977.25
36.6696,977.25
36.6726,977.25
36.6756,977.25
36.6786,977.25
36.6816,977.25
36.6847,977.25
36.6877,977.25
36.6907,977.25
36.6937,977.25
36.6967,977.25
36.6997,977.25
36.7027,977.25
36.7057,977.25
36.7087,977.25
36.7117,977.25
36.7147,977.25
36.7178,977.25
36.7208,977.25
36.7238,977.25
36.7268,977.25
36.7298,977.25
36.7328,977.25
36.7358,977.25
36.7388,977.25
36.7419,977.25
36.7449,977.25
36.7479,977.25
36.751,977.25
36.754,977.25
36.757,977.25
36.7601,977.25
36.7631,977.25
36.7661,977.25
36.7691,977.25
36.7721,977.25
36.7751,977.25
36.7781,977.25
36.7811,977.25
36.7842,977.25
36.7872,977.25
36.7902,977.25
36.7932,977.25
36.7962,977.25
36.7992,977.25
36.8022,977.25
36.8052,977.25
36.8083,977.25
36.8113,977.25
36.8143,977.25
36.8173,977.25
36.8203,977.25
36.8233,977.25
36.8263,977.25
36.8293,977.25
36.8323,977.25
36.8353,977.25
36.8384,977.25
36.8414,977.25
36.8444,977.25
36.8474,977.25
36.8504,977.25
36.8534,977.25
36.8564,977.25
36.8594,977.25
36.8624,977.25
36.8655,977.25
36.8685,977.25
36.8715,977.25
36.8745,977.25
36.8775,977.25
36.8805,977.25
36.8835,977.25
36.8865,977.25
36.8895,977.25
36.8926,977.25
36.8956,977.25
36.8986,977.25
36.9016,977.25
36.9046,977.25
36.9076,977.25
36.9106,977.25
36.9136,977.25
36.9166,977.25
36.9197,977.25
36.9227,977.25
36.9257,977.25
36.9287,977.25
36.9317,977.25
36.9347,977.25
36.9377,977.25
36.9407,977.25
36.9437,977.25
36.9467,977.25
36.9498,977.25
36.9528,977.25
36.9558,977.25
36.9588,977.25
36.9618,977.25
36.9648,977.25
36.9678,977.25
36.9708,977.25
36.9742,977.25
36.9772,977.25
36.9802,977.25
36.9833,977.25
36.9863,977.25
36.9893,977.25
36.9923,977.25
36.9953,977.25
36.9983,977.25
37.0013,977.25
37.0044,977.25
37.0074,977.25
37.0104,977.25
37.0135,977.25
37.0165,977.25
37.0195,977.25
37.0225,977.25
37.0255,977.25
37.0285,977.25
37.0316,977.25
37.0346,977.25
37.0376,977.25
37.0406,977.25
37.0436,977.25
37.0466,977.25
37.0496,977.25
37.0527,977.25
37.0557,977.25
37.0587,977.25
37.0617,977.25
37.0647,977.25
37.0677,977.25
37.0707,977.25
37.0737,977.25
37.0768,977.25
37.0798,977.25
37.0828,977.25
37.0858,977.25
37.0888,977.25
37.0918,977.25
37.0948,977.25
37.0978,977.25
37.1008,977.25
37.1039,977.25
37.1069,977.25
37.1099,977.25
37.1129,977.25
37.1159,977.25
37.1189,977.25
37.1219,977.25
37.1249,977.25
37.1279,977.25
37.131,977.25
37.134,977.25
37.137,977.25
37.14,977.25
37.143,977.25
37.146,977.25
37.149,977.25
37.1521,977.25
37.1551,977.25
37.1581,977.25
37.1611,977.25
37.1641,977.25
37.1671,977.25
37.1701,977.25
37.1731,977.25
37.1762,977.25
37.1792,977.25
37.1822,977.25
37.1852,977.25
37.1883,977.25
37.1913,977.25
37.1943,977.25
37.1973,977.25
37.2003,977.25
37.2033,977.25
37.2064,977.25
37.2094,977.25
37.2124,977.25
37.2154,977.25
37.2184,977.25
37.2214,977.25
37.2244,977.25
37.2274,977.25
37.2305,977.25
37.2335,977.25
37.2365,977.25
37.2395,977.25
37.2425,977.25
37.2455,977.25
37.2485,977.25
37.2515,977.25
37.2545,977.25
37.2575,977.25
37.2606,977.25
37.2636,977.25
37.2666,977.25
37.2696,977.25
37.2726,977.25
37.2756,977.25
37.2786,977.25
37.2817,977.25
37.2847,977.25
37.2877,977.25
37.2907,977.25
37.2937,977.25
37.2967,977.25
37.2997,977.25
37.3027,977.25
37.3057,977.25
37.3088,977.25
37.3118,977.25
37.3148,977.25
37.3178,977.25
37.3208,977.25
37.3238,977.25
37.3268,977.25
37.3298,977.25
37.3328,977.25
37.3358,977.25
37.3389,977.25
37.3419,977.25
37.3449,977.25
37.3479,977.25
37.3509,977.25
37.3539,977.25
37.3569,977.25
37.3599,977.25
37.3629,977.25
37.3659,977.25
37.369,977.25
37.372,977.25
37.375,977.25
37.378,977.25
37.381,977.25
37.384,977.25
37.387,977.25
37.39,977.25
37.393,977.25
37.3961,977.25
37.3991,977.25
37.4021,977.25
37.4051,977.25
37.4081,977.25
37.4111,977.25
37.4141,977.25
37.4171,977.25
37.4201,977.25
37.4231,977.25
37.4261,977.25
37.4292,977.25
37.4322,977.25
37.4352,977.25
37.4383,977.25
37.4413,977.25
37.4443,977.25
37.4473,977.25
37.4503,977.25
37.4533,977.25
37.4563,977.25
37.4594,977.25
37.4624,977.25
37.4654,977.25
37.4684,977.25
37.4714,977.25
37.4744,977.25
37.4775,977.25
37.4805,977.25
37.4835,977.25
37.4865,977.25
37.4895,977.25
37.4925,977.25
37.4955,977.25
37.4985,977.25
37.5015,977.25
37.5046,977.25
37.5076,977.25
37.5106,977.25
37.5136,977.25
37.5166,977.25
37.5196,977.25
37.5226,977.25
37.5256,977.25
37.5287,977.25
37.5317,977.25
37.5347,977.25
37.5377,977.25
37.5407,977.25
37.5437,977.25
37.5467,977.25
37.5497,977.25
37.5528,977.25
37.5558,977.25
37.5588,977.25
37.5618,977.25
37.5648,977.25
37.5678,977.25
37.5709,977.25
37.5739,977.25
37.5769,977.25
37.5799,977.25
37.5829,977.25
37.5859,977.25
37.5889,977.25
37.5919,977.25
37.595,977.25
37.598,977.25
37.601,977.25
37.604,977.25
37.607,977.25
37.61,977.25
37.613,977.25
37.616,977.25
37.6191,977.25
37.6221,977.25
37.6251,977.25
37.6281,977.25
37.6311,977.25
37.6341,977.25
37.6371,977.25
37.6401,977.25
37.6431,977.25
37.6461,977.25
37.6492,977.25
37.6522,977.25
37.6552,977.25
37.6582,977.25
37.6612,977.25
37.6642,977.25
37.6672,977.25
37.6702,977.25
37.6732,977.25
37.6763,977.25
37.6793,977.25
37.6823,977.25
37.6853,977.25
37.6883,977.25
37.6913,977.25
37.6943,977.25
37.6973,977.25
37.7003,977.25
37.7034,977.25
37.7064,977.25
37.7094,977.25
37.7124,977.25
37.7154,977.25
37.7184,977.25
37.7214,977.25
37.7244,977.25
37.7274,977.25
37.7305,977.25
37.7335,977.25
37.7365,977.25
37.7395,977.25
37.7425,977.25
37.7455,977.25
37.7485,977.25
37.7517,977.25
37.7547,977.25
37.7577,977.25
37.7607,977.25
37.7637,977.25
37.7667,977.25
37.7698,977.25
37.7728,977.25
37.7758,977.25
37.7788,977.25
37.7818,977.25
37.7848,977.25
37.7878,977.25
37.7908,977.25
37.7939,977.25
37.7969,977.25
37.7999,977.25
37.8029,977.25
37.8059,977.25
37.8089,977.25
37.8119,977.25
37.8149,977.25
37.818,977.25
37.821,977.25
37.824,977.25
37.827,977.25
37.83,977.25
37.833,977.25
37.836,977.25
37.839,977.25
37.842,977.25
37.845,977.25
37.8481,977.25
37.8511,977.25
37.8541,977.25
37.8571,977.25
37.8601,977.25
37.8631,977.25
37.8661,977.25
37.8691,977.25
37.8722,977.25
37.8752,977.25
37.8782,977.25
37.8812,977.25
37.8842,977.25
37.8872,977.25
37.8902,977.25
37.8932,977.25
37.8962,977.25
37.8992,977.25
37.9023,977.25
37.9053,977.25
37.9083,977.25
37.9113,977.25
37.9143,977.25
37.9173,977.25
37.9203,977.25
37.9233,977.25
37.9264,977.25
37.9294,977.25
37.9324,977.25
37.9354,977.25
37.9384,977.25
37.9414,977.25
37.9444,977.25
37.9474,977.25
37.9505,977.25
37.9535,977.25
37.9565,977.25
37.9595,977.25
37.9625,977.25
37.9655,977.25
37.9685,977.25
37.9715,977.25
37.9749,977.25
37.9779,977.25
37.9809,977.25
37.9839,977.25
37.9869,977.25
37.9899,977.25
37.9929,977.25
37.996,977.25
37.999,977.25
38.002,977.25
38.005,977.25
38.008,977.25
38.0113,977.25
38.0145,977.25
38.0176,977.25
38.0207,977.25
38.0237,977.25
38.0267,977.25
38.0297,977.25
38.0327,977.25
38.0357,977.25
38.0387,977.25
38.0418,977.25
38.0448,977.25
38.0478,977.25
38.0508,977.25
38.0538,977.25
38.0568,977.25
38.0598,977.25
38.0629,977.25
38.0659,977.25
38.0689,977.25
38.0719,977.25
38.0749,977.25
38.0779,977.25
38.0809,977.25
38.0839,977.25
38.0869,977.25
38.0899,977.25
38.093,977.25
38.096,977.25
38.099,977.25
38.102,977.25
38.105,977.25
38.108,977.25
38.1111,977.25
38.1141,977.25
38.1171,977.25
38.1201,977.25
38.1231,977.25
38.1261,977.25
38.1291,977.25
38.1322,977.25
38.1352,977.25
38.1382,977.25
38.1412,977.25
38.1442,977.25
38.1472,977.25
38.1502,977.25
38.1532,977.25
38.1563,977.25
38.1593,977.25
38.1623,977.25
38.1653,977.25
38.1683,977.25
38.1713,977.25
38.1743,977.25
38.1774,977.25
38.1804,977.25
38.1834,977.25
38.1864,977.25
38.1895,977.25
38.1925,977.25
38.1955,977.25
38.1985,977.25
38.2016,977.25
38.2046,977.25
38.2076,977.25
38.2106,977.25
38.2136,977.25
38.2166,977.25
38.2196,977.25
38.2227,977.25
38.2257,977.25
38.2287,978.34
38.2317,978.34
38.2347,978.34
38.2377,978.34
38.2408,978.34
38.2438,978.34
38.2468,978.34
38.2498,978.34
38.2528,978.34
38.2558,978.34
38.2588,978.34
38.2618,978.34
38.2648,978.34
38.2679,978.34
38.2709,978.34
38.274,978.34
38.277,978.34
38.28,978.34
38.283,978.34
38.286,978.34
38.289,978.34
38.2921,978.34
38.2951,978.34
38.2981,978.34
38.3011,978.34
38.3041,978.34
38.3071,978.34
38.3101,978.34
38.3131,978.34
38.3162,978.34
38.3192,978.34
38.3222,978.34
38.3252,978.34
38.3282,978.34
38.3312,978.34
38.3342,978.34
38.3373,978.34
38.3403,978.34
38.3433,978.34
38.3463,978.34
38.3493,978.34
38.3523,978.34
38.3553,978.34
38.3583,978.34
38.3614,978.34
38.3644,978.34
38.3674,978.34
38.3704,978.34
38.3734,978.34
38.3764,978.34
38.3795,978.34
38.3825,978.34
38.3855,978.34
38.3885,978.34
38.3915,978.34
38.3945,978.34
38.3975,978.34
38.4006,978.34
38.4036,978.34
38.4066,978.34
38.4096,978.34
38.4126,978.34
38.4156,978.34
38.4186,978.34
38.4216,978.34
38.4246,978.34
38.4276,978.34
38.4307,978.34
38.4337,978.34
38.4368,978.34
38.4398,978.34
38.4428,978.34
38.4458,978.34
38.4489,978.34
38.4519,978.34
38.4549,978.34
38.4579,978.34
38.4609,978.34
38.4639,978.34
38.4669,978.34
38.4699,978.34
38.473,978.34
38.476,978.34
38.479,978.34
38.482,978.34
38.485,978.34
38.488,978.34
38.4911,978.34
38.4941,978.34
38.4971,978.34
38.5001,978.34
38.5031,978.34
38.5061,978.34
38.5091,978.34
38.5122,978.34
38.5152,978.34
38.5182,978.34
38.5212,978.34
38.5242,978.34
38.5272,978.34
38.5302,978.34
38.5332,978.34
38.5362,978.34
38.5393,978.34
38.5423,978.34
38.5453,978.34
38.5483,978.34
38.5513,978.34
38.5544,978.34
38.5574,978.34
38.5604,978.34
38.5634,978.34
38.5664,978.34
38.5695,978.34
38.5725,978.34
38.5755,978.34
38.5785,978.34
38.5815,978.34
38.5845,978.34
38.5875,978.34
38.5905,978.34
38.5935,978.34
38.5965,978.34
38.5996,978.34
38.6026,978.34
38.6056,978.34
38.6086,978.34
38.6116,978.34
38.6146,978.34
38.6176,978.34
38.6206,978.34
38.6236,978.34
38.6266,978.34
38.6296,978.34
38.6327,978.34
38.6357,978.34
38.6387,978.34
38.6417,978.34
38.6447,978.34
38.6477,978.34
38.6507,978.34
38.6537,978.34
38.6568,978.34
38.6598,978.34
38.6628,978.34
38.6658,978.34
38.6688,978.34
38.6718,978.34
38.6748,978.34
38.6778,978.34
38.6808,978.34
38.6838,978.34
38.6868,978.34
38.6899,978.34
38.6929,978.34
38.6959,978.34
38.6989,978.34
38.7019,978.34
38.7049,978.34
38.7079,978.34
38.711,978.34
38.714,978.34
38.717,978.34
38.72,978.34
38.723,978.34
38.726,978.34
38.729,978.34
38.732,978.34
38.735,978.34
38.738,978.34
38.7411,978.34
38.7441,978.34
38.7471,978.34
38.7501,978.34
38.7531,978.34
38.7561,978.34
38.7591,978.34
38.7622,978.34
38.7652,978.34
38.7682,978.34
38.7712,978.34
38.7742,978.34
38.7772,978.34
38.7802,978.34
38.7832,978.34
38.7863,978.34
